task_id,data_id,url,number_of_instances,name,default_target_attribute,ignore_attribute
166900,811,https://www.openml.org/data/download/53345/rmftsa_ctoarrivals.arff,264.0,rmftsa_ctoarrivals,binaryClass,NULL
166901,814,https://www.openml.org/data/download/53348/chscase_vine2.arff,468.0,chscase_vine2,binaryClass,NULL
166902,818,https://www.openml.org/data/download/53352/diggle_table_a2.arff,310.0,diggle_table_a2,binaryClass,NULL
166903,820,https://www.openml.org/data/download/53354/chatfield_4.arff,235.0,chatfield_4,binaryClass,NULL
166904,824,https://www.openml.org/data/download/53358/fri_c1_500_10.arff,500.0,fri_c1_500_10,binaryClass,NULL
166905,825,https://www.openml.org/data/download/53359/boston_corrected.arff,506.0,boston_corrected,binaryClass,NULL
166906,826,https://www.openml.org/data/download/53360/sensory.arff,576.0,sensory,binaryClass,NULL
166907,827,https://www.openml.org/data/download/53361/disclosure_x_noise.arff,662.0,disclosure_x_noise,binaryClass,NULL
166908,830,https://www.openml.org/data/download/53364/fri_c2_250_10.arff,250.0,fri_c2_250_10,binaryClass,NULL
166909,831,https://www.openml.org/data/download/53365/autoMpg.arff,398.0,autoMpg,binaryClass,NULL
166910,832,https://www.openml.org/data/download/53366/fri_c3_250_25.arff,250.0,fri_c3_250_25,binaryClass,NULL
166911,834,https://www.openml.org/data/download/53368/fri_c4_250_100.arff,250.0,fri_c4_250_100,binaryClass,NULL
166912,838,https://www.openml.org/data/download/53372/fri_c4_500_25.arff,500.0,fri_c4_500_25,binaryClass,NULL
166913,839,https://www.openml.org/data/download/53373/kdd_el_nino-small.arff,782.0,kdd_el_nino-small,binaryClass,NULL
166914,840,https://www.openml.org/data/download/53374/autoHorse.arff,205.0,autoHorse,binaryClass,NULL
166915,841,https://www.openml.org/data/download/53375/stock.arff,950.0,stock,binaryClass,NULL
166916,844,https://www.openml.org/data/download/53378/breastTumor.arff,286.0,breastTumor,binaryClass,NULL
166917,851,https://www.openml.org/data/download/53385/tecator.arff,240.0,tecator,binaryClass,NULL
166918,852,https://www.openml.org/data/download/53386/analcatdata_gsssexsurvey.arff,159.0,analcatdata_gsssexsurvey,binaryClass,NULL
166919,853,https://www.openml.org/data/download/53387/housing.arff,506.0,boston,binaryClass,NULL
166920,854,https://www.openml.org/data/download/53388/fishcatch.arff,158.0,fishcatch,binaryClass,NULL
166921,855,https://www.openml.org/data/download/53389/fri_c4_500_10.arff,500.0,fri_c4_500_10,binaryClass,NULL
166922,858,https://www.openml.org/data/download/53392/hungarian.arff,294.0,hungarian,binaryClass,NULL
166923,860,https://www.openml.org/data/download/53394/vinnie.arff,380.0,vinnie,binaryClass,NULL
166924,863,https://www.openml.org/data/download/53397/fri_c4_250_10.arff,250.0,fri_c4_250_10,binaryClass,NULL
166925,869,https://www.openml.org/data/download/53403/fri_c2_500_10.arff,500.0,fri_c2_500_10,binaryClass,NULL
166926,870,https://www.openml.org/data/download/53404/fri_c1_500_5.arff,500.0,fri_c1_500_5,binaryClass,NULL
166927,873,https://www.openml.org/data/download/53407/fri_c3_250_50.arff,250.0,fri_c3_250_50,binaryClass,NULL
166928,877,https://www.openml.org/data/download/53411/fri_c2_250_50.arff,250.0,fri_c2_250_50,binaryClass,NULL
166929,879,https://www.openml.org/data/download/53413/fri_c2_500_25.arff,500.0,fri_c2_500_25,binaryClass,NULL
166930,880,https://www.openml.org/data/download/53414/mu284.arff,284.0,mu284,binaryClass,NULL
166931,884,https://www.openml.org/data/download/53418/fri_c0_500_5.arff,500.0,fri_c0_500_5,binaryClass,NULL
166932,886,https://www.openml.org/data/download/53420/no2.arff,500.0,no2,binaryClass,NULL
166933,888,https://www.openml.org/data/download/53422/fri_c0_500_50.arff,500.0,fri_c0_500_50,binaryClass,NULL
166934,895,https://www.openml.org/data/download/53429/chscase_geyser1.arff,222.0,chscase_geyser1,binaryClass,NULL
166935,896,https://www.openml.org/data/download/53430/fri_c3_500_25.arff,500.0,fri_c3_500_25,binaryClass,NULL
166936,900,https://www.openml.org/data/download/53434/chscase_census6.arff,400.0,chscase_census6,binaryClass,NULL
166937,906,https://www.openml.org/data/download/53440/chscase_census5.arff,400.0,chscase_census5,binaryClass,NULL
166938,907,https://www.openml.org/data/download/53441/chscase_census4.arff,400.0,chscase_census4,binaryClass,NULL
166939,908,https://www.openml.org/data/download/53442/chscase_census3.arff,400.0,chscase_census3,binaryClass,NULL
166940,909,https://www.openml.org/data/download/53443/chscase_census2.arff,400.0,chscase_census2,binaryClass,NULL
166941,911,https://www.openml.org/data/download/53445/fri_c2_250_5.arff,250.0,fri_c2_250_5,binaryClass,NULL
166942,915,https://www.openml.org/data/download/53449/plasma_retinol.arff,315.0,plasma_retinol,binaryClass,NULL
166943,918,https://www.openml.org/data/download/53452/fri_c4_250_50.arff,250.0,fri_c4_250_50,binaryClass,NULL
166944,920,https://www.openml.org/data/download/53454/fri_c2_500_50.arff,500.0,fri_c2_500_50,binaryClass,NULL
166945,925,https://www.openml.org/data/download/53459/visualizing_galaxy.arff,323.0,visualizing_galaxy,binaryClass,NULL
166946,926,https://www.openml.org/data/download/53460/fri_c0_500_25.arff,500.0,fri_c0_500_25,binaryClass,NULL
166947,931,https://www.openml.org/data/download/53465/disclosure_z.arff,662.0,disclosure_z,binaryClass,NULL
166948,933,https://www.openml.org/data/download/53467/fri_c4_250_25.arff,250.0,fri_c4_250_25,binaryClass,NULL
166949,935,https://www.openml.org/data/download/53469/fri_c1_250_10.arff,250.0,fri_c1_250_10,binaryClass,NULL
166950,936,https://www.openml.org/data/download/53470/fri_c3_500_10.arff,500.0,fri_c3_500_10,binaryClass,NULL
166951,937,https://www.openml.org/data/download/53471/fri_c3_500_50.arff,500.0,fri_c3_500_50,binaryClass,NULL
166952,939,https://www.openml.org/data/download/53473/chscase_whale.arff,228.0,chscase_whale,binaryClass,NULL
166953,940,https://www.openml.org/data/download/53474/water-treatment.arff,527.0,water-treatment,binaryClass,""date","Q-E""
166954,941,https://www.openml.org/data/download/53475/lowbwt.arff,189.0,lowbwt,binaryClass,NULL
166955,943,https://www.openml.org/data/download/53477/fri_c0_500_10.arff,500.0,fri_c0_500_10,binaryClass,NULL
166956,947,https://www.openml.org/data/download/53481/arsenic-male-bladder.arff,559.0,arsenic-male-bladder,binaryClass,NULL
166957,949,https://www.openml.org/data/download/53483/arsenic-female-bladder.arff,559.0,arsenic-female-bladder,binaryClass,NULL
166958,950,https://www.openml.org/data/download/53484/arsenic-female-lung.arff,559.0,arsenic-female-lung,binaryClass,NULL
166959,951,https://www.openml.org/data/download/53485/arsenic-male-lung.arff,559.0,arsenic-male-lung,binaryClass,NULL
166960,954,https://www.openml.org/data/download/53488/spectrometer.arff,531.0,spectrometer,binaryClass,""LRS-name""
166961,955,https://www.openml.org/data/download/53489/tae.arff,151.0,tae,binaryClass,NULL
166962,957,https://www.openml.org/data/download/53491/braziltourism.arff,412.0,braziltourism,binaryClass,NULL
166963,961,https://www.openml.org/data/download/53495/analcatdata_broadwaymult.arff,285.0,analcatdata_broadwaymult,binaryClass,NULL
166964,967,https://www.openml.org/data/download/53501/cars.arff,406.0,cars,binaryClass,NULL
166965,968,https://www.openml.org/data/download/53502/analcatdata_birthday.arff,365.0,analcatdata_birthday,binaryClass,NULL
166966,969,https://www.openml.org/data/download/53503/iris.arff,150.0,iris,binaryClass,NULL
166967,970,https://www.openml.org/data/download/53504/analcatdata_authorship.arff,841.0,analcatdata_authorship,binaryClass,NULL
166968,973,https://www.openml.org/data/download/53507/wine.arff,178.0,wine,binaryClass,NULL
166969,975,https://www.openml.org/data/download/53509/autos.arff,205.0,autos,binaryClass,NULL
166971,982,https://www.openml.org/data/download/53516/heart-c.arff,303.0,heart-c,binaryClass,NULL
166973,984,https://www.openml.org/data/download/53518/analcatdata_draft.arff,366.0,analcatdata_draft,binaryClass,NULL
166974,986,https://www.openml.org/data/download/53520/analcatdata_marketing.arff,364.0,analcatdata_marketing,binaryClass,NULL
166975,987,https://www.openml.org/data/download/53521/collins.arff,500.0,collins,binaryClass,""Text""
166976,989,https://www.openml.org/data/download/53523/anneal.arff,898.0,anneal,binaryClass,NULL
166977,990,https://www.openml.org/data/download/53524/eucalyptus.arff,736.0,eucalyptus,binaryClass,NULL
166978,994,https://www.openml.org/data/download/53528/vehicle.arff,846.0,vehicle,binaryClass,NULL
166979,996,https://www.openml.org/data/download/53530/prnn_fglass.arff,214.0,prnn_fglass,binaryClass,NULL
166980,997,https://www.openml.org/data/download/53531/balance-scale.arff,625.0,balance-scale,binaryClass,NULL
166981,999,https://www.openml.org/data/download/53533/audiology.arff,226.0,audiology,binaryClass,NULL
166982,1003,https://www.openml.org/data/download/53537/primary-tumor.arff,339.0,primary-tumor,binaryClass,NULL
166983,1004,https://www.openml.org/data/download/53538/kdd_synthetic_control.arff,600.0,synthetic_control,binaryClass,""index""
166984,1008,https://www.openml.org/data/download/53542/analcatdata_reviewer.arff,379.0,analcatdata_reviewer,binaryClass,""Film""
166985,1010,https://www.openml.org/data/download/53544/dermatology.arff,366.0,dermatology,binaryClass,NULL
166986,1011,https://www.openml.org/data/download/53545/ecoli.arff,336.0,ecoli,binaryClass,NULL
166987,1012,https://www.openml.org/data/download/53546/flags.arff,194.0,flags,binaryClass,""name""
166988,1014,https://www.openml.org/data/download/53548/analcatdata_dmft.arff,797.0,analcatdata_dmft,binaryClass,NULL
166989,1016,https://www.openml.org/data/download/53550/vowel.arff,990.0,vowel,binaryClass,""Train or Test""
166990,1017,https://www.openml.org/data/download/53551/arrhythmia.arff,452.0,arrhythmia,binaryClass,NULL
166992,1023,https://www.openml.org/data/download/53557/soybean.arff,683.0,soybean,binaryClass,NULL
166993,1025,https://www.openml.org/data/download/53559/analcatdata_germangss.arff,400.0,analcatdata_germangss,binaryClass,NULL
166994,1026,https://www.openml.org/data/download/53560/grub-damage.arff,155.0,grub-damage,binaryClass,NULL
166998,1048,https://www.openml.org/data/download/53931/jEdit_4.2_4.3.arff,369.0,jEdit_4.2_4.3,Bug-count,NULL
166999,1054,https://www.openml.org/data/download/53937/mc2.arff,161.0,mc2,c,NULL
167000,1065,https://www.openml.org/data/download/53948/kc3.arff,458.0,kc3,c,NULL
167001,1071,https://www.openml.org/data/download/53954/mw1.arff,403.0,mw1,c,NULL
167002,1073,https://www.openml.org/data/download/53956/jEdit_4.0_4.2.arff,274.0,jEdit_4.0_4.2,Bug-count,NULL
167003,1085,https://www.openml.org/data/download/1390177/phpCLGrjq,159.0,anthracyclineTaxaneChemotherapy,Decision,NULL
167004,1121,https://www.openml.org/data/download/54004/badges2.arff,294.0,badges2,class,NULL
167005,1122,https://www.openml.org/data/download/54005/AP_Breast_Prostate.arff,413.0,AP_Breast_Prostate,Tissue,""ID_REF""
167006,1123,https://www.openml.org/data/download/54006/AP_Endometrium_Breast.arff,405.0,AP_Endometrium_Breast,Tissue,""ID_REF""
167007,1124,https://www.openml.org/data/download/54007/AP_Omentum_Uterus.arff,201.0,AP_Omentum_Uterus,Tissue,""ID_REF""
167008,1126,https://www.openml.org/data/download/54009/AP_Colon_Lung.arff,412.0,AP_Colon_Lung,Tissue,""ID_REF""
167009,1127,https://www.openml.org/data/download/54010/AP_Breast_Omentum.arff,421.0,AP_Breast_Omentum,Tissue,""ID_REF""
167010,1129,https://www.openml.org/data/download/54012/AP_Uterus_Kidney.arff,384.0,AP_Uterus_Kidney,Tissue,""ID_REF""
167011,1131,https://www.openml.org/data/download/54014/AP_Prostate_Uterus.arff,193.0,AP_Prostate_Uterus,Tissue,""ID_REF""
167012,1132,https://www.openml.org/data/download/54015/AP_Omentum_Lung.arff,203.0,AP_Omentum_Lung,Tissue,""ID_REF""
167013,1133,https://www.openml.org/data/download/54016/AP_Endometrium_Colon.arff,347.0,AP_Endometrium_Colon,Tissue,""ID_REF""
167014,1135,https://www.openml.org/data/download/54018/AP_Colon_Prostate.arff,355.0,AP_Colon_Prostate,Tissue,""ID_REF""
167015,1136,https://www.openml.org/data/download/54019/AP_Lung_Uterus.arff,250.0,AP_Lung_Uterus,Tissue,""ID_REF""
167016,1137,https://www.openml.org/data/download/54020/AP_Colon_Kidney.arff,546.0,AP_Colon_Kidney,Tissue,""ID_REF""
167017,1140,https://www.openml.org/data/download/54023/AP_Ovary_Lung.arff,324.0,AP_Ovary_Lung,Tissue,""ID_REF""
167018,1143,https://www.openml.org/data/download/54026/AP_Colon_Omentum.arff,363.0,AP_Colon_Omentum,Tissue,""ID_REF""
167019,1144,https://www.openml.org/data/download/54027/AP_Prostate_Kidney.arff,329.0,AP_Prostate_Kidney,Tissue,""ID_REF""
167020,1145,https://www.openml.org/data/download/54028/AP_Breast_Colon.arff,630.0,AP_Breast_Colon,Tissue,""ID_REF""
167021,1147,https://www.openml.org/data/download/54030/AP_Omentum_Kidney.arff,337.0,AP_Omentum_Kidney,Tissue,""ID_REF""
167022,1148,https://www.openml.org/data/download/54031/AP_Breast_Uterus.arff,468.0,AP_Breast_Uterus,Tissue,""ID_REF""
167023,1149,https://www.openml.org/data/download/54032/AP_Ovary_Kidney.arff,458.0,AP_Ovary_Kidney,Tissue,""ID_REF""
167024,1150,https://www.openml.org/data/download/54033/AP_Breast_Lung.arff,470.0,AP_Breast_Lung,Tissue,""ID_REF""
167025,1152,https://www.openml.org/data/download/54035/AP_Prostate_Ovary.arff,267.0,AP_Prostate_Ovary,Tissue,""ID_REF""
167026,1153,https://www.openml.org/data/download/54036/AP_Colon_Ovary.arff,484.0,AP_Colon_Ovary,Tissue,""ID_REF""
167027,1154,https://www.openml.org/data/download/54037/AP_Endometrium_Lung.arff,187.0,AP_Endometrium_Lung,Tissue,""ID_REF""
167028,1155,https://www.openml.org/data/download/54038/AP_Prostate_Lung.arff,195.0,AP_Prostate_Lung,Tissue,""ID_REF""
167029,1156,https://www.openml.org/data/download/54039/AP_Omentum_Ovary.arff,275.0,AP_Omentum_Ovary,Tissue,""ID_REF""
167030,1157,https://www.openml.org/data/download/54040/AP_Endometrium_Kidney.arff,321.0,AP_Endometrium_Kidney,Tissue,""ID_REF""
167031,1158,https://www.openml.org/data/download/54041/AP_Breast_Kidney.arff,604.0,AP_Breast_Kidney,Tissue,""ID_REF""
167032,1159,https://www.openml.org/data/download/54042/AP_Endometrium_Ovary.arff,259.0,AP_Endometrium_Ovary,Tissue,""ID_REF""
167033,1160,https://www.openml.org/data/download/54043/AP_Colon_Uterus.arff,410.0,AP_Colon_Uterus,Tissue,""ID_REF""
167034,1162,https://www.openml.org/data/download/54045/AP_Ovary_Uterus.arff,322.0,AP_Ovary_Uterus,Tissue,""ID_REF""
167035,1163,https://www.openml.org/data/download/54046/AP_Lung_Kidney.arff,386.0,AP_Lung_Kidney,Tissue,""ID_REF""
167036,1164,https://www.openml.org/data/download/54047/AP_Endometrium_Uterus.arff,185.0,AP_Endometrium_Uterus,Tissue,""ID_REF""
167037,1165,https://www.openml.org/data/download/54048/AP_Breast_Ovary.arff,542.0,AP_Breast_Ovary,Tissue,""ID_REF""
167038,1167,https://www.openml.org/data/download/54056/phppZkQRw,320.0,pc1_req,DEFECT,NULL
167060,1412,https://www.openml.org/data/download/964755/phpswpP3r,226.0,lungcancer_GSE31210,OS_event,NULL
167061,1442,https://www.openml.org/data/download/1582938/phpjG28NS,253.0,MegaWatt1,def,NULL
167062,1443,https://www.openml.org/data/download/1582939/phptbYBGx,661.0,PizzaCutter1,def,NULL
167064,1446,https://www.openml.org/data/download/1582984/phplN67dW,296.0,CostaMadre1,def,NULL
167065,1447,https://www.openml.org/data/download/1583313/phps53v4E,327.0,CastMetal1,def,NULL
167066,1448,https://www.openml.org/data/download/1583314/phpTnMBH4,194.0,KnuggetChase3,def,NULL
167067,1451,https://www.openml.org/data/download/1583317/phpOVbLxn,705.0,PieChart1,def,NULL
167068,1452,https://www.openml.org/data/download/1583318/php3BOEY5,745.0,PieChart2,def,NULL
167070,1458,https://www.openml.org/data/download/1586211/phpt8tg99,200.0,arcene,Class,NULL
167072,1488,https://www.openml.org/data/download/1592280/php4ylQmK,195.0,parkinsons,Class,NULL
167073,1490,https://www.openml.org/data/download/1592282/phpSRnbqC,182.0,planning-relax,Class,NULL
167074,1495,https://www.openml.org/data/download/1592287/phpO72JYX,250.0,qualitative-bankruptcy,Class,NULL
167075,1498,https://www.openml.org/data/download/1592290/phpgNaXZe,462.0,sa-heart,Class,NULL
167076,1506,https://www.openml.org/data/download/1592298/phpjX67St,470.0,thoracic-surgery,Class,NULL
167077,1511,https://www.openml.org/data/download/1681131/phpfKh1CO,440.0,wholesale-customers,Channel,NULL
167078,1524,https://www.openml.org/data/download/1593720/phpZeLjnh,310.0,vertebra-column,Class,NULL
167080,1600,https://www.openml.org/data/download/1663773/phpBG0Qsi,267.0,SPECTF,OVERALL_DIAGNOSIS,NULL
167082,23499,https://www.openml.org/data/download/1975719/phpSNaed2,277.0,breast-cancer-dropped-missing-attributes-values,Class,NULL
167084,40589,https://www.openml.org/data/download/4644182/file27543e702e3f.arff,593.0,emotions,"amazed.suprised,happy.pleased,relaxing.calm,quiet.still,sad.lonely,angry.aggresive",NULL
167091,40665,https://www.openml.org/data/download/4965240/clean1.arff,476.0,clean1,class,NULL
167093,40669,https://www.openml.org/data/download/4965244/corral.arff,160.0,corral,class,NULL
167095,40690,https://www.openml.org/data/download/4965267/threeOf9.arff,512.0,threeOf9,class,NULL
167096,40693,https://www.openml.org/data/download/4965270/xd6.arff,973.0,xd6,class,NULL
167100,40705,https://www.openml.org/data/download/4965306/tokyo1.arff,959.0,tokyo1,class,NULL
167104,40981,https://www.openml.org/data/download/18151910/phpelnJ6y,690.0,Australian,A15,NULL
167106,40994,https://www.openml.org/data/download/18237248/phpJem85A,540.0,climate-model-simulation-crashes,outcome,"Study,Run"
167126,4102,https://www.openml.org/data/download/1675900/10294.arff,342.0,QSAR-TID-10294,MEDIAN_PXC50,NULL
